batch,event_id,waveform_file,station,datetime,s_arrival_time,p_arrival_time,latitude,longitude,depth,back_azimuth,magnitude,snr_horizontal,rectilinearity_jurkevics,incidence_p_jurkevics,incidence_pykonal_s
105,105_26001,waveforms/batch105_event_2015-03-12T02-59-22.297000Z.mseed,AXEC2,2015-03-12T02:59:22.297000Z,1.033,0.533,45.948296,-129.99202,0.639,304.8686833940611,0.0,3.2192914656044467,0.9286930630336997,3.4554016535375185,16.050355305234927
105,105_26003,waveforms/batch105_event_2015-03-12T03-02-34.336000Z.mseed,AXEC2,2015-03-12T03:02:34.336000Z,0.874,0.494,45.927296,-129.975967,1.146,187.66726447433263,0.0,4.625606623893598,0.9319615923518163,3.731856141333494,15.054597315390051
105,105_26004,waveforms/batch105_event_2015-03-12T03-04-04.901000Z.mseed,AXEC2,2015-03-12T03:04:04.901000Z,1.919,1.049,45.973404,-130.000214,1.964,332.06952071570646,0.0,3.2841117098956523,0.9556994116517289,8.002705612015586,13.356879757649738
105,105_26006,waveforms/batch105_event_2015-03-12T03-06-47.912000Z.mseed,AXEC2,2015-03-12T03:06:47.912000Z,1.078,0.598,45.951736,-129.98764,1.497,322.0390846916687,0.0,2.433312595347186,0.926087649246551,5.300715334326643,13.8958689085721
105,105_26007,waveforms/batch105_event_2015-03-12T03-13-19.222000Z.mseed,AXEC2,2015-03-12T03:13:19.222000Z,0.798,0.528,45.932026,-129.981094,1.185,214.35738996547684,0.0,4.581737481760755,0.9275336898475031,3.4061218017078096,20.23923719272649
105,105_26008,waveforms/batch105_event_2015-03-12T03-13-41.505000Z.mseed,AXEC2,2015-03-12T03:13:41.505000Z,1.925,0.975,45.950268,-130.008926,0.087,294.1006651702598,0.0,2.739263451467373,0.9704183074669346,6.269025751176075,16.832302218938377
105,105_26010,waveforms/batch105_event_2015-03-12T03-19-36.443000Z.mseed,AXEC2,2015-03-12T03:19:36.443000Z,1.877,0.947,45.972034,-129.999542,1.638,331.6892274401323,0.0,3.357615946582847,0.9481076734501432,6.177536812435229,14.030295079952804
105,105_26011,waveforms/batch105_event_2015-03-12T03-21-47.409000Z.mseed,AXEC2,2015-03-12T03:21:47.409000Z,0.951,0.481,45.944946,-129.991318,0.56,294.05607095930327,0.0,3.4050540926838995,0.9708906467455839,5.378995057771923,17.197373354561893
105,105_26012,waveforms/batch105_event_2015-03-12T03-22-13.988000Z.mseed,AXEC2,2015-03-12T03:22:13.988000Z,1.482,0.682,45.960484,-129.963516,0.527,19.71290038763614,0.0,4.549737781454914,0.8980408069911464,3.9450220454201252,11.998187791471285
105,105_26013,waveforms/batch105_event_2015-03-12T03-25-20.868000Z.mseed,AXEC2,2015-03-12T03:25:20.868000Z,1.442,0.782,45.953556,-129.998459,0.357,309.62037481025163,0.0,3.699262828149097,0.7841020363041714,14.963162790918467,15.537656887017711
105,105_26014,waveforms/batch105_event_2015-03-12T03-26-45.383000Z.mseed,AXEC2,2015-03-12T03:26:45.383000Z,1.487,0.747,45.96273,-129.997025,1.332,325.61922280943264,0.0,5.302605347720919,0.9414758476085165,10.0745570469547,44.64929721149453
105,105_26015,waveforms/batch105_event_2015-03-12T03-27-00.740000Z.mseed,AXEC2,2015-03-12T03:27:00.740000Z,1.43,0.68,45.950912,-129.997559,0.203,304.85626456354817,0.0,5.8637172032037945,0.97710239598572,7.7433640029218305,14.925810991352858
105,105_26016,waveforms/batch105_event_2015-03-12T03-27-10.325000Z.mseed,AXEC2,2015-03-12T03:27:10.325000Z,1.435,0.685,45.950432,-129.997299,0.161,303.99284706276194,0.0,5.52279843102987,0.9782382157590763,7.379212337698654,40.73095354501788
105,105_26017,waveforms/batch105_event_2015-03-12T03-27-39.269000Z.mseed,AXEC2,2015-03-12T03:27:39.269000Z,1.201,0.591,45.954845,-129.98616,1.766,331.09988912000654,0.0,5.245538142033358,0.9201229970858005,8.947255686224965,14.924268391282332
105,105_26018,waveforms/batch105_event_2015-03-12T03-28-31.948000Z.mseed,AXEC2,2015-03-12T03:28:31.948000Z,1.462,0.712,45.960125,-129.99794,0.831,321.24679999475114,0.0,4.713410637414667,0.9202716710187328,6.594760698104987,14.739007660313193
105,105_26019,waveforms/batch105_event_2015-03-12T03-28-57.292000Z.mseed,AXEC2,2015-03-12T03:28:57.292000Z,1.348,0.488,45.94722,-129.994308,0.042,298.5283196420705,0.0,3.7886106349498414,0.7531016890993047,88.85133523199379,16.769573942871748
105,105_26020,waveforms/batch105_event_2015-03-12T03-29-11.824000Z.mseed,AXEC2,2015-03-12T03:29:11.824000Z,1.636,0.826,45.966251,-129.998108,1.639,328.1762213134227,0.0,5.146716694610147,0.9707928696212951,8.58906290292068,11.954849856520427
105,105_26021,waveforms/batch105_event_2015-03-12T03-29-29.885000Z.mseed,AXEC2,2015-03-12T03:29:29.885000Z,1.405,0.685,45.951019,-129.997147,0.268,305.57740318416074,0.0,5.17484439555205,0.9707427756812509,14.69709562845968,16.334056841817542
105,105_26022,waveforms/batch105_event_2015-03-12T03-31-21.342000Z.mseed,AXEC2,2015-03-12T03:31:21.342000Z,1.168,0.618,45.954212,-129.987152,1.708,328.0649443024666,0.0,7.634435962291923,0.959884266248131,5.476929638037541,12.840620335935014
105,105_26023,waveforms/batch105_event_2015-03-12T03-32-23.887000Z.mseed,AXEC2,2015-03-12T03:32:23.887000Z,1.283,0.673,45.957321,-129.988297,1.834,330.8957145125277,0.0,5.521844335605313,0.9482995427544098,1.1162679457624005,13.31961324764086
105,105_26024,waveforms/batch105_event_2015-03-12T03-32-35.314000Z.mseed,AXEC2,2015-03-12T03:32:35.314000Z,1.396,0.696,45.95145,-129.997787,0.325,305.85315826768647,0.0,3.8340623870986654,0.8811402218996144,9.757864304805322,14.584708450121127
105,105_26025,waveforms/batch105_event_2015-03-12T03-32-42.805000Z.mseed,AXEC2,2015-03-12T03:32:42.805000Z,1.615,0.815,45.965988,-129.998154,1.641,327.8679897897095,0.0,4.22623128098004,0.9783507320972404,7.219362559413268,15.35614662016352
105,105_26027,waveforms/batch105_event_2015-03-12T03-48-25.435000Z.mseed,AXEC2,2015-03-12T03:48:25.435000Z,0.905,0.475,45.940014,-129.992386,0.802,272.2261219359818,0.0,2.673533350690877,0.938922131082583,9.739771872021176,21.812025777837178
105,105_26028,waveforms/batch105_event_2015-03-12T03-48-53.061000Z.mseed,AXEC2,2015-03-12T03:48:53.061000Z,0.899,0.479,45.940659,-129.987762,1.557,276.50222016446946,0.0,2.0089648120085406,0.9677345514410249,12.36275090714621,17.872952301851385
105,105_26029,waveforms/batch105_event_2015-03-12T03-50-33.966000Z.mseed,AXEC2,2015-03-12T03:50:33.966000Z,1.914,0.984,45.972912,-129.999939,1.962,331.96733026025265,0.0,2.7133900910635305,0.9706260410152835,3.0041524563581885,11.149061098313625
105,105_26030,waveforms/batch105_event_2015-03-12T03-51-05.865000Z.mseed,AXEC2,2015-03-12T03:51:05.865000Z,0.875,0.455,45.942562,-129.990128,0.533,284.95068864547454,0.0,3.8375698228887525,0.9607622721548472,12.166454155491785,18.92393872258164
105,105_26031,waveforms/batch105_event_2015-03-12T03-53-30.434000Z.mseed,AXEC2,2015-03-12T03:53:30.434000Z,1.166,0.616,45.954247,-129.986877,1.714,328.6660043140629,0.0,7.144564856573085,0.9704681439257059,4.864369681206453,12.9813041725626
105,105_26032,waveforms/batch105_event_2015-03-12T03-54-12.817000Z.mseed,AXEC2,2015-03-12T03:54:12.817000Z,1.043,0.613,45.923183,-129.985397,1.307,206.8468310927504,0.0,4.488642558652201,0.9156065436209851,10.372645103802785,18.525654049568306
105,105_26033,waveforms/batch105_event_2015-03-12T03-54-25.270000Z.mseed,AXEC2,2015-03-12T03:54:25.270000Z,0.94,0.47,45.945312,-129.991302,0.58,295.50649855118365,0.0,3.2765707542199705,0.9812280236164653,7.254142395023558,18.25724035319683
105,105_26034,waveforms/batch105_event_2015-03-12T03-54-53.037000Z.mseed,AXEC2,2015-03-12T03:54:53.037000Z,0.973,0.513,45.946495,-129.990158,1.337,301.587520615409,0.0,2.7014892085876347,0.9598734766022309,2.7884499404590786,16.285316452992756
105,105_26036,waveforms/batch105_event_2015-03-12T03-57-14.322000Z.mseed,AXEC2,2015-03-12T03:57:14.322000Z,1.428,0.748,45.915051,-129.979904,1.556,190.51804595661173,0.0,6.911351852938539,0.893319648277533,28.520751726313648,44.75018631422485
105,105_26037,waveforms/batch105_event_2015-03-12T04-00-36.721000Z.mseed,AXEC2,2015-03-12T04:00:36.721000Z,1.479,0.709,45.959042,-129.996262,0.599,321.7411707450033,0.0,3.4274275482142413,0.9671770438718363,7.424428576948309,13.532326446844813
105,105_26038,waveforms/batch105_event_2015-03-12T04-02-37.861000Z.mseed,AXEC2,2015-03-12T04:02:37.861000Z,1.629,0.919,45.940807,-130.017822,0.712,272.835767619316,0.0,4.036826021517424,0.9772120248754745,11.47757138008788,15.982865989583878
105,105_26040,waveforms/batch105_event_2015-03-12T04-14-03.417000Z.mseed,AXEC2,2015-03-12T04:14:03.417000Z,1.393,0.693,45.955185,-129.99707,0.57,314.41311220654745,0.0,3.9263663372167414,0.9202100816921822,6.144403826768478,18.447763927928666
105,105_26041,waveforms/batch105_event_2015-03-12T04-15-06.098000Z.mseed,AXEC2,2015-03-12T04:15:06.098000Z,1.042,0.532,45.928196,-129.964172,1.733,150.34748314209008,0.0,6.374983144519588,0.9290789657265012,10.181840640595114,11.382017987043914
105,105_26042,waveforms/batch105_event_2015-03-12T04-16-19.923000Z.mseed,AXEC2,2015-03-12T04:16:19.923000Z,1.087,0.577,45.949848,-129.991623,0.802,310.00955266994555,0.0,5.803631398097748,0.9412770312956328,8.075286300182228,17.65389697354809
105,105_26043,waveforms/batch105_event_2015-03-12T04-16-47.917000Z.mseed,AXEC2,2015-03-12T04:16:47.917000Z,1.643,0.913,45.941338,-130.012268,0.456,274.27004146630185,0.0,5.9788792781110285,0.931048867919653,8.952805668548194,14.355320560943772
105,105_26044,waveforms/batch105_event_2015-03-12T04-20-00.325000Z.mseed,AXEC2,2015-03-12T04:20:00.325000Z,1.575,0.905,45.93996,-130.012833,0.606,271.32396279491036,0.0,4.714982281317213,0.8774353456872609,10.234950474200986,20.568141025084643
105,105_26045,waveforms/batch105_event_2015-03-12T04-24-01.660000Z.mseed,AXEC2,2015-03-12T04:24:01.660000Z,1.08,0.53,45.947094,-129.992065,0.441,300.93262313010797,0.0,6.5045820840061745,0.965758344371784,4.328872868932712,16.0109480174352
105,105_26046,waveforms/batch105_event_2015-03-12T04-26-37.754000Z.mseed,AXEC2,2015-03-12T04:26:37.754000Z,1.056,0.536,45.947002,-129.992661,1.408,299.8341995408083,0.0,2.774021379603994,0.885582251811971,20.63971694635135,52.29119151913383
105,105_26047,waveforms/batch105_event_2015-03-12T04-30-21.304000Z.mseed,AXEC2,2015-03-12T04:30:21.304000Z,1.896,0.686,45.972202,-130.000046,2.066,331.34272039005197,0.0,2.53103785574431,0.7729482752911777,84.69884122473034,10.988751053075388
105,105_26048,waveforms/batch105_event_2015-03-12T04-33-23.413000Z.mseed,AXEC2,2015-03-12T04:33:23.413000Z,1.387,0.677,45.958618,-129.99704,1.068,320.1589757640914,0.0,6.936779314453245,0.9768424156083785,8.810414308650621,15.034019992112347
105,105_26049,waveforms/batch105_event_2015-03-12T04-34-10.908000Z.mseed,AXEC2,2015-03-12T04:34:10.908000Z,0.782,0.392,45.937519,-129.981689,1.458,249.35716965625343,0.0,3.6442500718120527,0.9752830272771924,8.54871487232885,13.689730470225902
105,105_26050,waveforms/batch105_event_2015-03-12T04-37-41.928000Z.mseed,AXEC2,2015-03-12T04:37:41.928000Z,1.672,0.892,45.944149,-130.021408,1.147,278.39713655159585,0.0,4.039213270335966,0.9743707930758517,17.532806394854504,15.871331294727968
105,105_26051,waveforms/batch105_event_2015-03-12T04-38-01.256000Z.mseed,AXEC2,2015-03-12T04:38:01.256000Z,1.624,0.864,45.945148,-130.012726,0.464,282.11842764880146,0.0,6.512064512737273,0.9524576829217427,11.827861218902445,17.065926929881932
105,105_26052,waveforms/batch105_event_2015-03-12T04-39-17.899000Z.mseed,AXEC2,2015-03-12T04:39:17.899000Z,1.361,0.691,45.950035,-129.996826,0.251,303.5406512673244,0.0,7.26552513007154,0.9517293978587325,9.085919138043721,18.00236020667429
105,105_26053,waveforms/batch105_event_2015-03-12T04-39-35.093000Z.mseed,AXEC2,2015-03-12T04:39:35.093000Z,0.917,0.517,45.947849,-129.987152,0.526,311.99002511729924,0.0,2.980319066600949,0.9685875407690524,5.955001154159463,18.915777255072754
105,105_26054,waveforms/batch105_event_2015-03-12T04-40-50.327000Z.mseed,AXEC2,2015-03-12T04:40:50.327000Z,2.013,1.253,45.940689,-130.010834,0.356,272.9716154804329,0.0,2.5494083947077497,0.9810500841944421,10.604014950859666,14.29381092823906
105,105_26055,waveforms/batch105_event_2015-03-12T04-41-01.054000Z.mseed,AXEC2,2015-03-12T04:41:01.054000Z,1.796,0.976,45.939651,-130.025696,1.122,270.6883957765786,0.0,2.837413043910029,0.9825403869177408,14.098174459014835,16.21316963311512
105,105_26056,waveforms/batch105_event_2015-03-12T04-42-38.771000Z.mseed,AXEC2,2015-03-12T04:42:38.771000Z,1.599,0.879,45.938831,-130.017517,1.093,269.13985303765804,0.0,4.471419856281001,0.8284886126307753,11.1811911893719,15.088801212312315
105,105_26057,waveforms/batch105_event_2015-03-12T04-44-04.847000Z.mseed,AXEC2,2015-03-12T04:44:04.847000Z,1.613,0.883,45.943874,-130.016159,0.719,278.8115073695506,0.0,4.204707266653104,0.8599767212708354,28.562604077064073,14.557331209076297
105,105_26058,waveforms/batch105_event_2015-03-12T04-44-29.544000Z.mseed,AXEC2,2015-03-12T04:44:29.544000Z,1.676,0.906,45.943943,-130.021652,1.193,278.01093553591966,0.0,3.7810517701559605,0.9808395141200128,17.858967605434056,13.92177589813177
105,105_26059,waveforms/batch105_event_2015-03-12T04-44-59.376000Z.mseed,AXEC2,2015-03-12T04:44:59.376000Z,1.614,0.874,45.943562,-130.012589,0.48,278.89798767251386,0.0,2.881776238113535,0.9216756040181192,31.20809977992308,14.375330583123676
105,105_26061,waveforms/batch105_event_2015-03-12T04-45-27.116000Z.mseed,AXEC2,2015-03-12T04:45:27.116000Z,1.624,0.854,45.943851,-130.017258,0.847,278.56711603732424,0.0,5.00330010063032,0.9695058328270534,7.920582875303918,15.223273865204739
105,105_26062,waveforms/batch105_event_2015-03-12T04-45-53.029000Z.mseed,AXEC2,2015-03-12T04:45:53.029000Z,0.761,0.371,45.937943,-129.982224,1.296,254.32797627362712,0.0,6.3788045807975235,0.9767143252108839,9.709119339538118,20.08910491316009
105,105_26063,waveforms/batch105_event_2015-03-12T04-46-31.519000Z.mseed,AXEC2,2015-03-12T04:46:31.519000Z,0.951,0.481,45.94519,-129.991394,0.547,294.9204019162434,0.0,2.8053349815803537,0.9751284616888888,4.85429108708381,18.478371708256613
105,105_26064,waveforms/batch105_event_2015-03-12T04-46-47.028000Z.mseed,AXEC2,2015-03-12T04:46:47.028000Z,1.262,0.612,45.951145,-129.996338,0.545,306.8312818527274,0.0,7.84801359057133,0.9717450878052569,7.634352275551551,15.408002278967322
105,105_26066,waveforms/batch105_event_2015-03-12T04-48-46.568000Z.mseed,AXEC2,2015-03-12T04:48:46.568000Z,1.612,0.862,45.944717,-130.012604,0.451,281.27428896447213,0.0,6.0648103601446355,0.8896509641196383,3.4519779225843648,14.458779281714373
105,105_26067,waveforms/batch105_event_2015-03-12T04-51-06.057000Z.mseed,AXEC2,2015-03-12T04:51:06.057000Z,1.573,0.813,45.964218,-129.998016,1.465,326.1770838519319,0.0,4.681227987025018,0.8686237623676762,1.999534079689886,14.178263356303283
105,105_26068,waveforms/batch105_event_2015-03-12T04-51-47.891000Z.mseed,AXEC2,2015-03-12T04:51:47.891000Z,1.579,0.799,45.964684,-129.997879,1.475,326.8292008077458,0.0,5.49922848032177,0.944512846184118,9.051020501580373,13.509208241145299
105,105_26069,waveforms/batch105_event_2015-03-12T04-52-23.057000Z.mseed,AXEC2,2015-03-12T04:52:23.057000Z,0.773,0.383,45.936501,-129.979309,1.479,231.19691627606664,0.0,2.829456367465296,0.9708724823045696,5.747691966327288,16.84814808871212
105,105_26070,waveforms/batch105_event_2015-03-12T04-56-06.655000Z.mseed,AXEC2,2015-03-12T04:56:06.655000Z,1.745,0.675,45.945976,-130.01123,0.232,284.2898002621595,0.0,2.0716793576348316,0.9702201386835352,82.63565680395952,14.27710691968454
105,105_26071,waveforms/batch105_event_2015-03-12T05-00-11.492000Z.mseed,AXEC2,2015-03-12T05:00:11.492000Z,1.448,0.678,45.949818,-129.997391,0.115,302.3671079564184,0.0,7.432659250339146,0.9735207254504373,7.814116960475316,15.562570956541133
105,105_26072,waveforms/batch105_event_2015-03-12T05-02-43.977000Z.mseed,AXEC2,2015-03-12T05:02:43.977000Z,1.353,0.733,45.955715,-129.998611,0.726,313.54075656694187,0.0,4.310197101527251,0.963366086435762,6.514087140502683,14.56684065728115
105,105_26074,waveforms/batch105_event_2015-03-12T05-04-34.131000Z.mseed,AXEC2,2015-03-12T05:04:34.131000Z,1.669,0.929,45.942657,-130.021164,1.063,275.88202707559475,0.0,2.689812523425052,0.9743082014271215,11.688910297902938,16.80805294412018
105,105_26075,waveforms/batch105_event_2015-03-12T05-05-55.482000Z.mseed,AXEC2,2015-03-12T05:05:55.482000Z,1.388,0.678,45.949963,-129.996933,0.215,303.2384326111474,0.0,4.6146909444408255,0.962685793220567,5.695288682213209,15.553890652938586
105,105_26076,waveforms/batch105_event_2015-03-12T05-06-51.149000Z.mseed,AXEC2,2015-03-12T05:06:51.149000Z,1.441,1.141,45.95549,-129.998581,0.504,313.1720209950297,0.0,4.396168141134778,0.8401780044223569,32.966425718111246,14.299478465379567
105,105_26077,waveforms/batch105_event_2015-03-12T05-11-26.277000Z.mseed,AXEC2,2015-03-12T05:11:26.277000Z,0.933,0.493,45.947376,-129.982834,1.631,321.4247959408371,0.0,3.5423987794277787,0.9354636356386952,7.232979622584775,14.830077992905814
105,105_26078,waveforms/batch105_event_2015-03-12T05-13-00.011000Z.mseed,AXEC2,2015-03-12T05:13:00.011000Z,1.339,0.659,45.955429,-129.996002,0.788,316.2053104940478,0.0,7.668273627721454,0.9797717823439739,5.971263621158403,26.736580983884405
105,105_26079,waveforms/batch105_event_2015-03-12T05-13-08.307000Z.mseed,AXEC2,2015-03-12T05:13:08.307000Z,1.673,0.903,45.943783,-130.022018,1.204,277.6879341938735,0.0,3.277591332765433,0.9831073836758519,16.34407714491079,15.19566268582306
105,105_26080,waveforms/batch105_event_2015-03-12T05-13-37.270000Z.mseed,AXEC2,2015-03-12T05:13:37.270000Z,1.64,1.08,45.94088,-130.012177,0.474,273.301162365971,0.0,5.187508240651395,0.8062763680323077,14.422791423865851,16.75959186983716
105,105_26081,waveforms/batch105_event_2015-03-12T05-16-34.848000Z.mseed,AXEC2,2015-03-12T05:16:34.848000Z,1.772,0.842,45.970337,-129.997604,1.593,332.2776049149317,0.0,3.06676581452422,0.8144184824212056,15.429121575156055,11.794229385206227
105,105_26082,waveforms/batch105_event_2015-03-12T05-16-47.900000Z.mseed,AXEC2,2015-03-12T05:16:47.900000Z,1.4,0.71,45.959236,-129.996445,1.418,321.7931202184349,0.0,3.7840291149958087,0.880710721849332,3.397607315751892,55.73465764376715
105,105_26083,waveforms/batch105_event_2015-03-12T05-17-16.619000Z.mseed,AXEC2,2015-03-12T05:17:16.619000Z,1.811,0.891,45.97094,-129.996979,1.688,333.36880380219714,0.0,3.1837711290698856,0.9559110025149403,10.89776573838678,13.813309231813207
105,105_26084,waveforms/batch105_event_2015-03-12T05-19-41.389000Z.mseed,AXEC2,2015-03-12T05:19:41.389000Z,1.861,1.001,45.971607,-129.998688,2.198,332.18332497911433,0.0,2.4346987512175233,0.8280650963538931,10.797446993108153,14.122556211170208
105,105_26085,waveforms/batch105_event_2015-03-12T05-25-53.523000Z.mseed,AXEC2,2015-03-12T05:25:53.523000Z,1.367,0.657,45.95686,-129.996262,0.745,318.3584493988412,0.0,4.33376571510129,0.9522466927193283,5.869625611933859,18.503672373696343
105,105_26086,waveforms/batch105_event_2015-03-12T05-26-58.892000Z.mseed,AXEC2,2015-03-12T05:26:58.892000Z,0.968,0.498,45.941608,-129.985535,1.834,284.02153096001416,0.0,3.614254453182532,0.9731255492621161,2.4217834942249987,14.686518315734716
105,105_26087,waveforms/batch105_event_2015-03-12T05-32-35.036000Z.mseed,AXEC2,2015-03-12T05:32:35.036000Z,1.054,0.514,45.947159,-129.991257,0.425,302.294770771358,0.0,5.94266830465574,0.9667371495084547,4.817627650908405,17.870694584109803
105,105_26088,waveforms/batch105_event_2015-03-12T05-34-14.243000Z.mseed,AXEC2,2015-03-12T05:34:14.243000Z,0.917,0.447,45.94371,-129.989395,0.413,291.0766720671395,0.0,3.1300237585376363,0.9718186300605547,8.234264372737501,18.39981380785757
105,105_26089,waveforms/batch105_event_2015-03-12T05-37-50.909000Z.mseed,AXEC2,2015-03-12T05:37:50.909000Z,1.691,0.901,45.967484,-129.999222,1.882,328.19077453782336,0.0,2.84400886919844,0.8129359713708633,10.74607430694153,11.82364011098013
105,105_26090,waveforms/batch105_event_2015-03-12T05-38-14.043000Z.mseed,AXEC2,2015-03-12T05:38:14.043000Z,1.097,0.547,45.947601,-129.992477,0.421,302.034937851384,0.0,5.899912452051984,0.9653985997949994,5.278873058022496,21.241828709903597
105,105_26091,waveforms/batch105_event_2015-03-12T05-42-12.321000Z.mseed,AXEC2,2015-03-12T05:42:12.321000Z,0.789,0.389,45.939011,-129.982788,1.383,264.7038339776819,0.0,2.8660478967947154,0.9498574409705406,6.630382408249489,16.319265953770042
105,105_26092,waveforms/batch105_event_2015-03-12T05-44-10.366000Z.mseed,AXEC2,2015-03-12T05:44:10.366000Z,1.774,0.984,45.935452,-130.024734,1.329,263.94915830821276,0.0,8.233372935585441,0.9741435178634297,16.944653111155162,15.451471576370265
105,105_26093,waveforms/batch105_event_2015-03-12T05-45-13.720000Z.mseed,AXEC2,2015-03-12T05:45:13.720000Z,1.62,0.86,45.940269,-130.012039,0.491,271.99977714060617,0.0,5.814617434043611,0.9703104435791408,13.004455146233294,15.37151051656905
105,105_26094,waveforms/batch105_event_2015-03-12T05-48-02.792000Z.mseed,AXEC2,2015-03-12T05:48:02.792000Z,1.348,0.658,45.950104,-129.996597,0.282,303.97614624458197,0.0,10.550246396663336,0.9780924744458152,9.564471326285904,16.398075948838407
105,105_26095,waveforms/batch105_event_2015-03-12T05-48-11.814000Z.mseed,AXEC2,2015-03-12T05:48:11.814000Z,1.556,0.806,45.963776,-129.997864,1.441,325.85857186476335,0.0,6.3217854192707605,0.9542375029393876,14.208590105761006,19.943027593634586
105,105_26096,waveforms/batch105_event_2015-03-12T05-48-24.994000Z.mseed,AXEC2,2015-03-12T05:48:24.994000Z,1.396,0.736,45.961842,-129.985535,1.66,340.4405908254257,0.0,4.557153838107103,0.8802807821354177,14.177504785222212,13.132601549175364
105,105_26098,waveforms/batch105_event_2015-03-12T05-48-48.657000Z.mseed,AXEC2,2015-03-12T05:48:48.657000Z,0.993,0.533,45.946308,-129.993866,0.907,296.0765328184285,0.0,3.8506738830506517,0.9771604126299093,13.696614772329825,15.204439561602477
105,105_26099,waveforms/batch105_event_2015-03-12T05-49-13.380000Z.mseed,AXEC2,2015-03-12T05:49:13.380000Z,1.37,0.67,45.955132,-129.997025,0.601,314.3705502734701,0.0,4.530754296061996,0.9504570483900562,10.267178971128644,14.899698202352978
105,105_26100,waveforms/batch105_event_2015-03-12T05-49-46.999000Z.mseed,AXEC2,2015-03-12T05:49:46.999000Z,1.141,0.601,45.953777,-129.987045,1.621,327.4811967253047,0.0,6.423483601943275,0.9878912567453134,4.21925220112672,14.496017422944265
105,105_26101,waveforms/batch105_event_2015-03-12T05-51-57.040000Z.mseed,AXEC2,2015-03-12T05:51:57.040000Z,1.66,0.92,45.943726,-130.016602,0.534,278.4503076559397,0.0,4.409472009521272,0.9774960194780983,13.58127581283343,16.61862570926302
105,105_26102,waveforms/batch105_event_2015-03-12T05-52-16.784000Z.mseed,AXEC2,2015-03-12T05:52:16.784000Z,1.646,0.926,45.943588,-130.015839,0.521,278.323967778108,0.0,4.125475725335689,0.9607124459793867,10.641998630842824,14.817032805660137
105,105_26103,waveforms/batch105_event_2015-03-12T05-53-05.217000Z.mseed,AXEC2,2015-03-12T05:53:05.217000Z,4.703,4.273,45.943729,-130.01799,0.639,278.2161355052923,0.0,2.281223375438514,0.9566732867286244,5.449087627220782,16.193588287993826
105,105_26104,waveforms/batch105_event_2015-03-12T06-07-47.212000Z.mseed,AXEC2,2015-03-12T06:07:47.212000Z,1.658,0.998,45.943413,-130.015793,0.516,277.9956807422426,0.0,3.1524372151100746,0.9366113264227666,12.918229035323153,15.22122817451694
105,105_26106,waveforms/batch105_event_2015-03-12T06-10-13.770000Z.mseed,AXEC2,2015-03-12T06:10:13.770000Z,1.41,0.7,45.948902,-129.996475,0.135,300.976549084231,0.0,4.433155673602071,0.9219156955405844,13.718476109462864,18.83311250142491
105,105_26107,waveforms/batch105_event_2015-03-12T06-11-51.745000Z.mseed,AXEC2,2015-03-12T06:11:51.745000Z,1.005,0.505,45.945126,-129.99263,0.57,293.26094568325226,0.0,3.0787857626446162,0.9522022144060523,4.490593225364089,21.23795700425624
105,105_26108,waveforms/batch105_event_2015-03-12T06-12-35.208000Z.mseed,AXEC2,2015-03-12T06:12:35.208000Z,1.052,0.512,45.947163,-129.99118,0.418,302.4215517367604,0.0,5.493076494123793,0.9726849357087867,6.882984667489467,18.378734819372188
105,105_26109,waveforms/batch105_event_2015-03-12T06-12-43.241000Z.mseed,AXEC2,2015-03-12T06:12:43.241000Z,1.009,0.469,45.945332,-129.987457,0.057,301.42624454015834,0.0,3.3407174114839373,0.9668879213757147,1.9979258280214875,19.949552147166283
105,105_26110,waveforms/batch105_event_2015-03-12T06-13-17.220000Z.mseed,AXEC2,2015-03-12T06:13:17.220000Z,1.05,0.51,45.947186,-129.99115,0.424,302.5444723827163,0.0,4.452045479535287,0.9698546634368093,5.990260249185862,18.545227322209023
105,105_26111,waveforms/batch105_event_2015-03-12T06-13-29.022000Z.mseed,AXEC2,2015-03-12T06:13:29.022000Z,1.048,0.508,45.947151,-129.991165,0.418,302.4026027206287,0.0,5.31370945918078,0.9775616955583724,7.11326743935934,18.638003693693012
105,105_26112,waveforms/batch105_event_2015-03-12T06-17-36.194000Z.mseed,AXEC2,2015-03-12T06:17:36.194000Z,0.666,0.326,45.934017,-129.977615,1.016,205.91520015840024,0.0,4.127576732359456,0.9765302196232725,13.80500102823587,13.618537157770929
105,105_26113,waveforms/batch105_event_2015-03-12T06-18-05.842000Z.mseed,AXEC2,2015-03-12T06:18:05.842000Z,1.508,0.708,45.949383,-129.997452,0.05,301.19209464936256,0.0,3.9381839916508508,0.9644987876583917,9.184188314984508,18.712114530622042
105,105_26115,waveforms/batch105_event_2015-03-12T06-21-26.603000Z.mseed,AXEC2,2015-03-12T06:21:26.603000Z,1.737,0.967,45.942245,-130.011124,0.178,276.36072137170504,0.0,2.419875276892798,0.9482204960158807,21.87372074280127,16.680759652601136
105,105_26116,waveforms/batch105_event_2015-03-12T06-21-53.141000Z.mseed,AXEC2,2015-03-12T06:21:53.141000Z,1.589,0.889,45.942963,-130.013,0.491,277.57982818353344,0.0,2.953113326176089,0.9077522463407361,13.852067118803237,15.957366445047715
105,105_26117,waveforms/batch105_event_2015-03-12T06-28-22.495000Z.mseed,AXEC2,2015-03-12T06:28:22.495000Z,1.035,0.505,45.947186,-129.99115,0.424,302.5444723827163,0.0,5.14149658410624,0.9686627845298851,7.1609976223935305,18.545227322209023
